run_info_id,model_id,last_run_time,last_data_update,model_status,model_version_id
21876,1,2024-06-03 16:00:00.000,2024-06-03 16:00:00.000,on_default,1
21877,1,2024-06-03 17:00:00.000,2024-06-03 17:00:00.000,on_default,1
21878,1,2024-06-03 18:00:00.000,2024-06-03 18:00:00.000,on_default,1
21879,1,2024-06-03 19:00:00.000,2024-06-03 19:00:00.000,on_default,1
21880,1,2024-06-03 20:00:00.000,2024-06-03 20:00:00.000,on_default,1
21881,1,2024-06-03 21:00:00.000,2024-06-03 21:00:00.000,on_default,1
21882,1,2024-06-03 22:00:00.000,2024-06-03 22:00:00.000,on_default,1
21883,1,2024-06-03 23:00:00.000,2024-06-03 23:00:00.000,on_default,1
21884,1,2024-06-04 00:00:00.000,2024-06-04 00:00:00.000,on_default,1
21885,1,2024-06-04 01:00:00.000,2024-06-04 01:00:00.000,on_default,1
21886,1,2024-06-04 02:00:00.000,2024-06-04 02:00:00.000,on_default,1
21887,1,2024-06-04 03:00:00.000,2024-06-04 03:00:00.000,on_default,1
21888,1,2024-06-04 04:00:00.000,2024-06-04 04:00:00.000,on_default,1
21889,1,2024-06-04 05:00:00.000,2024-06-04 05:00:00.000,on_default,1
21890,1,2024-06-04 06:00:00.000,2024-06-04 06:00:00.000,on_default,1
21891,1,2024-06-04 07:00:00.000,2024-06-04 07:00:00.000,on_default,1
21892,1,2024-06-04 08:00:00.000,2024-06-04 08:00:00.000,on_default,1
21893,1,2024-06-04 09:00:00.000,2024-06-04 09:00:00.000,on_default,1
21894,1,2024-06-04 10:00:00.000,2024-06-04 10:00:00.000,on_default,1
21895,1,2024-06-04 11:00:00.000,2024-06-04 11:00:00.000,on_default,1
21896,1,2024-06-04 12:00:00.000,2024-06-04 12:00:00.000,on_default,1
21897,1,2024-06-04 13:00:00.000,2024-06-04 13:00:00.000,on_default,1
21898,1,2024-06-04 14:00:00.000,2024-06-04 14:00:00.000,on_default,1
21899,1,2024-06-04 15:00:00.000,2024-06-04 15:00:00.000,on_default,1
21900,1,2024-06-04 16:00:00.000,2024-06-04 16:00:00.000,on_default,1
21901,1,2024-06-04 17:00:00.000,2024-06-04 17:00:00.000,on_default,1
21902,1,2024-06-04 18:00:00.000,2024-06-04 18:00:00.000,on_default,1
21903,1,2024-06-04 19:00:00.000,2024-06-04 19:00:00.000,on_default,1
21904,1,2024-06-04 20:00:00.000,2024-06-04 20:00:00.000,on_default,1
21905,1,2024-06-04 21:00:00.000,2024-06-04 21:00:00.000,on_default,1
21906,1,2024-06-04 22:00:00.000,2024-06-04 22:00:00.000,on_default,1
21907,1,2024-06-04 23:00:00.000,2024-06-04 23:00:00.000,on_default,1
21908,1,2024-06-05 00:00:00.000,2024-06-05 00:00:00.000,on_default,1
21909,1,2024-06-05 01:00:00.000,2024-06-05 01:00:00.000,on_default,1
21910,1,2024-06-05 02:00:00.000,2024-06-05 02:00:00.000,on_default,1
21911,1,2024-06-05 03:00:00.000,2024-06-05 03:00:00.000,on_default,1
21912,1,2024-06-05 04:00:00.000,2024-06-05 04:00:00.000,on_default,1
21913,1,2024-06-05 05:00:00.000,2024-06-05 05:00:00.000,on_default,1
21914,1,2024-06-05 06:00:00.000,2024-06-05 06:00:00.000,on_default,1
21915,1,2024-06-05 07:00:00.000,2024-06-05 07:00:00.000,on_default,1
21916,1,2024-06-05 08:00:00.000,2024-06-05 08:00:00.000,on_default,1
21917,1,2024-06-05 09:00:00.000,2024-06-05 09:00:00.000,on_default,1
21918,1,2024-06-05 10:00:00.000,2024-06-05 10:00:00.000,on_default,1
21919,1,2024-06-05 11:00:00.000,2024-06-05 11:00:00.000,on_default,1
21920,1,2024-06-05 12:00:00.000,2024-06-05 12:00:00.000,off,1
21921,1,2024-06-05 13:00:00.000,2024-06-05 13:00:00.000,on_default,1
21922,1,2024-06-05 14:00:00.000,2024-06-05 14:00:00.000,on_default,1
21923,1,2024-06-05 15:00:00.000,2024-06-05 15:00:00.000,on_default,1
21924,1,2024-06-05 16:00:00.000,2024-06-05 16:00:00.000,on_default,1
21925,1,2024-06-05 17:00:00.000,2024-06-05 17:00:00.000,on_default,1
21926,1,2024-06-05 18:00:00.000,2024-06-05 18:00:00.000,on_default,1
21927,1,2024-06-05 19:00:00.000,2024-06-05 19:00:00.000,on_default,1
21928,1,2024-06-05 20:00:00.000,2024-06-05 20:00:00.000,on_default,1
21929,1,2024-06-05 21:00:00.000,2024-06-05 21:00:00.000,on_default,1
21930,1,2024-06-05 22:00:00.000,2024-06-05 22:00:00.000,on_default,1
21931,1,2024-06-05 23:00:00.000,2024-06-05 23:00:00.000,on_default,1
21932,1,2024-06-06 00:00:00.000,2024-06-06 00:00:00.000,on_default,1
21933,1,2024-06-06 01:00:00.000,2024-06-06 01:00:00.000,on_default,1
21934,1,2024-06-06 02:00:00.000,2024-06-06 02:00:00.000,on_default,1
21935,1,2024-06-06 03:00:00.000,2024-06-06 03:00:00.000,on_default,1
21936,1,2024-06-06 04:00:00.000,2024-06-06 04:00:00.000,on_default,1
21937,1,2024-06-06 05:00:00.000,2024-06-06 05:00:00.000,on_default,1
21938,1,2024-06-06 06:00:00.000,2024-06-06 06:00:00.000,on_default,1
21939,1,2024-06-06 07:00:00.000,2024-06-06 07:00:00.000,on_default,1
21940,1,2024-06-06 08:00:00.000,2024-06-06 08:00:00.000,on_default,1
21941,1,2024-06-06 09:00:00.000,2024-06-06 09:00:00.000,on_default,1
21942,1,2024-06-06 11:00:00.000,2024-06-06 11:00:00.000,on_default,1
21943,1,2024-06-06 10:00:00.000,2024-06-06 10:00:00.000,on_default,1
21944,1,2024-06-06 12:00:00.000,2024-06-06 12:00:00.000,on_default,1
21945,1,2024-06-06 13:00:00.000,2024-06-06 13:00:00.000,on_default,1
21946,1,2024-06-06 14:00:00.000,2024-06-06 14:00:00.000,on_default,1
21947,1,2024-06-06 15:00:00.000,2024-06-06 15:00:00.000,on_default,1
21948,1,2024-06-06 16:00:00.000,2024-06-06 16:00:00.000,on_default,1
21949,1,2024-06-06 17:00:00.000,2024-06-06 17:00:00.000,on_default,1
21950,1,2024-06-06 18:00:00.000,2024-06-06 18:00:00.000,on_default,1
21951,1,2024-06-06 19:00:00.000,2024-06-06 19:00:00.000,off_opt_nf,1
21952,1,2024-06-06 20:00:00.000,2024-06-06 20:00:00.000,off,1
21953,1,2024-06-06 21:00:00.000,2024-06-06 21:00:00.000,off,1
21954,1,2024-06-06 22:00:00.000,2024-06-06 22:00:00.000,off,1
21955,1,2024-06-06 23:00:00.000,2024-06-06 23:00:00.000,off,1
21956,1,2024-06-07 00:00:00.000,2024-06-07 00:00:00.000,off,1
21957,1,2024-06-07 01:00:00.000,2024-06-07 01:00:00.000,off,1
21958,1,2024-06-07 02:00:00.000,2024-06-07 02:00:00.000,off,1
21959,1,2024-06-07 03:00:00.000,2024-06-07 03:00:00.000,off,1
21960,1,2024-06-07 04:00:00.000,2024-06-07 04:00:00.000,off,1
21961,1,2024-06-07 05:00:00.000,2024-06-07 05:00:00.000,off,1
21962,1,2024-06-07 06:00:00.000,2024-06-07 06:00:00.000,off,1
21963,1,2024-06-07 07:00:00.000,2024-06-07 07:00:00.000,off,1
21964,1,2024-06-07 08:00:00.000,2024-06-07 08:00:00.000,off,1
21965,1,2024-06-07 09:00:00.000,2024-06-07 09:00:00.000,off,1
21966,1,2024-06-07 10:00:00.000,2024-06-07 10:00:00.000,off,1
21967,1,2024-06-07 11:00:00.000,2024-06-07 11:00:00.000,off,1
21968,1,2024-06-07 12:00:00.000,2024-06-07 12:00:00.000,off,1
21969,1,2024-06-07 13:00:00.000,2024-06-07 13:00:00.000,off,1
21970,1,2024-06-07 14:00:00.000,2024-06-07 14:00:00.000,off,1
21971,1,2024-06-07 15:00:00.000,2024-06-07 15:00:00.000,off,1
21972,1,2024-06-07 16:00:00.000,2024-06-07 16:00:00.000,off,1
21973,1,2024-06-07 17:00:00.000,2024-06-07 17:00:00.000,off,1
21974,1,2024-06-07 18:00:00.000,2024-06-07 18:00:00.000,off,1
21975,1,2024-06-07 19:00:00.000,2024-06-07 19:00:00.000,off,1
21976,1,2024-06-07 20:00:00.000,2024-06-07 20:00:00.000,off,1
21977,1,2024-06-07 21:00:00.000,2024-06-07 21:00:00.000,off,1
21978,1,2024-06-07 22:00:00.000,2024-06-07 22:00:00.000,off,1
21979,1,2024-06-07 23:00:00.000,2024-06-07 23:00:00.000,off,1
21980,1,2024-06-08 00:00:00.000,2024-06-08 00:00:00.000,off,1
21981,1,2024-06-08 01:00:00.000,2024-06-08 01:00:00.000,off,1
21982,1,2024-06-08 02:00:00.000,2024-06-08 02:00:00.000,off,1
21983,1,2024-06-08 03:00:00.000,2024-06-08 03:00:00.000,off,1
21984,1,2024-06-08 04:00:00.000,2024-06-08 04:00:00.000,off,1
21985,1,2024-06-08 05:00:00.000,2024-06-08 05:00:00.000,off,1
21986,1,2024-06-08 06:00:00.000,2024-06-08 06:00:00.000,off,1
21987,1,2024-06-08 07:00:00.000,2024-06-08 07:00:00.000,off,1
21988,1,2024-06-08 08:00:00.000,2024-06-08 08:00:00.000,off,1
21989,1,2024-06-08 09:00:00.000,2024-06-08 09:00:00.000,off,1
21990,1,2024-06-08 10:00:00.000,2024-06-08 10:00:00.000,off,1
21991,1,2024-06-08 11:00:00.000,2024-06-08 11:00:00.000,off,1
21992,1,2024-06-08 12:00:00.000,2024-06-08 12:00:00.000,off,1
21993,1,2024-06-08 13:00:00.000,2024-06-08 13:00:00.000,off,1
21994,1,2024-06-08 14:00:00.000,2024-06-08 14:00:00.000,off,1
21995,1,2024-06-08 15:00:00.000,2024-06-08 15:00:00.000,off,1
21996,1,2024-06-08 16:00:00.000,2024-06-08 16:00:00.000,off,1
21997,1,2024-06-08 17:00:00.000,2024-06-08 17:00:00.000,off,1
21998,1,2024-06-08 18:00:00.000,2024-06-08 18:00:00.000,off,1
21999,1,2024-06-08 19:00:00.000,2024-06-08 19:00:00.000,off,1
22000,1,2024-06-08 20:00:00.000,2024-06-08 20:00:00.000,off,1
22001,1,2024-06-08 21:00:00.000,2024-06-08 21:00:00.000,off,1
22002,1,2024-06-08 22:00:00.000,2024-06-08 22:00:00.000,off,1
22003,1,2024-06-08 23:00:00.000,2024-06-08 23:00:00.000,off,1
22004,1,2024-06-09 00:00:00.000,2024-06-09 00:00:00.000,off,1
22005,1,2024-06-09 01:00:00.000,2024-06-09 01:00:00.000,off,1
22006,1,2024-06-09 02:00:00.000,2024-06-09 02:00:00.000,off,1
22007,1,2024-06-09 03:00:00.000,2024-06-09 03:00:00.000,off,1
22008,1,2024-06-09 04:00:00.000,2024-06-09 04:00:00.000,off,1
22009,1,2024-06-09 05:00:00.000,2024-06-09 05:00:00.000,off,1
22010,1,2024-06-09 06:00:00.000,2024-06-09 06:00:00.000,off,1
22011,1,2024-06-09 07:00:00.000,2024-06-09 07:00:00.000,off,1
22012,1,2024-06-09 08:00:00.000,2024-06-09 08:00:00.000,off,1
22013,1,2024-06-09 09:00:00.000,2024-06-09 09:00:00.000,off,1
22014,1,2024-06-09 10:00:00.000,2024-06-09 10:00:00.000,off,1
22015,1,2024-06-09 11:00:00.000,2024-06-09 11:00:00.000,off,1
22016,1,2024-06-09 12:00:00.000,2024-06-09 12:00:00.000,off,1
22017,1,2024-06-09 13:00:00.000,2024-06-09 13:00:00.000,off,1
22018,1,2024-06-09 14:00:00.000,2024-06-09 14:00:00.000,off,1
22019,1,2024-06-09 15:00:00.000,2024-06-09 15:00:00.000,off,1
22020,1,2024-06-09 16:00:00.000,2024-06-09 16:00:00.000,off,1
22021,1,2024-06-09 17:00:00.000,2024-06-09 17:00:00.000,off,1
22022,1,2024-06-09 18:00:00.000,2024-06-09 18:00:00.000,off,1
22023,1,2024-06-09 19:00:00.000,2024-06-09 19:00:00.000,off,1
22024,1,2024-06-09 20:00:00.000,2024-06-09 20:00:00.000,off,1
22025,1,2024-06-09 21:00:00.000,2024-06-09 21:00:00.000,off,1
22026,1,2024-06-09 22:00:00.000,2024-06-09 22:00:00.000,off,1
22027,1,2024-06-09 23:00:00.000,2024-06-09 23:00:00.000,off,1
22028,1,2024-06-10 00:00:00.000,2024-06-10 00:00:00.000,off,1
22029,1,2024-06-10 01:00:00.000,2024-06-10 01:00:00.000,off,1
22030,1,2024-06-10 02:00:00.000,2024-06-10 02:00:00.000,off,1
22031,1,2024-06-10 03:00:00.000,2024-06-10 03:00:00.000,off,1
22032,1,2024-06-10 04:00:00.000,2024-06-10 04:00:00.000,off,1
22033,1,2024-06-10 05:00:00.000,2024-06-10 05:00:00.000,off,1
22034,1,2024-06-10 06:00:00.000,2024-06-10 06:00:00.000,off,1
22035,1,2024-06-10 07:00:00.000,2024-06-10 07:00:00.000,off,1
22036,1,2024-06-10 08:00:00.000,2024-06-10 08:00:00.000,off,1
22037,1,2024-06-10 09:00:00.000,2024-06-10 09:00:00.000,off_opt_nf,1
22038,1,2024-06-10 11:00:00.000,2024-06-10 11:00:00.000,on_default,1
22039,1,2024-06-10 10:00:00.000,2024-06-10 10:00:00.000,on_default,1
22040,1,2024-06-10 12:00:00.000,2024-06-10 12:00:00.000,on_default,1
22041,1,2024-06-10 13:00:00.000,2024-06-10 13:00:00.000,on_default,1
22042,1,2024-06-10 14:00:00.000,2024-06-10 14:00:00.000,on_default,1
22043,1,2024-06-10 15:00:00.000,2024-06-10 15:00:00.000,on_default,1
22044,1,2024-06-10 16:00:00.000,2024-06-10 16:00:00.000,on_default,1
22045,1,2024-06-10 17:00:00.000,2024-06-10 17:00:00.000,on_default,1
22046,1,2024-06-10 18:00:00.000,2024-06-10 18:00:00.000,on_default,1
22047,1,2024-06-10 19:00:00.000,2024-06-10 19:00:00.000,on_default,1
22048,1,2024-06-10 20:00:00.000,2024-06-10 20:00:00.000,on_default,1
22049,1,2024-06-10 21:00:00.000,2024-06-10 21:00:00.000,on_default,1
22050,1,2024-06-10 22:00:00.000,2024-06-10 22:00:00.000,on_default,1
22051,1,2024-06-10 23:00:00.000,2024-06-10 23:00:00.000,on_default,1
22052,1,2024-06-11 00:00:00.000,2024-06-11 00:00:00.000,on_default,1
22053,1,2024-06-11 01:00:00.000,2024-06-11 01:00:00.000,on_default,1
22054,1,2024-06-11 02:00:00.000,2024-06-11 02:00:00.000,on_default,1
22055,1,2024-06-11 03:00:00.000,2024-06-11 03:00:00.000,on_default,1
22056,1,2024-06-11 04:00:00.000,2024-06-11 04:00:00.000,on_default,1
22057,1,2024-06-11 05:00:00.000,2024-06-11 05:00:00.000,on_default,1
22058,1,2024-06-11 06:00:00.000,2024-06-11 06:00:00.000,on_default,1
22059,1,2024-06-11 07:00:00.000,2024-06-11 07:00:00.000,on_default,1
22060,1,2024-06-11 08:00:00.000,2024-06-11 08:00:00.000,on_default,1
22061,1,2024-06-11 09:00:00.000,2024-06-11 09:00:00.000,on_default,1
22062,1,2024-06-11 10:00:00.000,2024-06-11 10:00:00.000,on_default,1
22063,1,2024-06-11 11:00:00.000,2024-06-11 11:00:00.000,on_default,1
22064,1,2024-06-11 12:00:00.000,2024-06-11 12:00:00.000,on_default,1
22065,1,2024-06-11 13:00:00.000,2024-06-11 13:00:00.000,on_default,1
22066,1,2024-06-11 14:00:00.000,2024-06-11 14:00:00.000,on_default,1
22067,1,2024-06-11 15:00:00.000,2024-06-11 15:00:00.000,on_default,1
22068,1,2024-06-11 16:00:00.000,2024-06-11 16:00:00.000,on_default,1
22069,1,2024-06-11 17:00:00.000,2024-06-11 17:00:00.000,on_default,1
22070,1,2024-06-11 18:00:00.000,2024-06-11 18:00:00.000,on_default,1
22071,1,2024-06-11 19:00:00.000,2024-06-11 19:00:00.000,on_default,1
22072,1,2024-06-11 20:00:00.000,2024-06-11 20:00:00.000,on_default,1
22073,1,2024-06-11 21:00:00.000,2024-06-11 21:00:00.000,on_default,1
22074,1,2024-06-11 22:00:00.000,2024-06-11 22:00:00.000,on_default,1
22075,1,2024-06-11 23:00:00.000,2024-06-11 23:00:00.000,on_default,1
22076,1,2024-06-12 00:00:00.000,2024-06-12 00:00:00.000,on_default,1
22077,1,2024-06-12 01:00:00.000,2024-06-12 01:00:00.000,on_default,1
22078,1,2024-06-12 02:00:00.000,2024-06-12 02:00:00.000,on_default,1
22079,1,2024-06-12 03:00:00.000,2024-06-12 03:00:00.000,on_default,1
22080,1,2024-06-12 04:00:00.000,2024-06-12 04:00:00.000,on_default,1
22081,1,2024-06-12 05:00:00.000,2024-06-12 05:00:00.000,on_default,1
22082,1,2024-06-12 06:00:00.000,2024-06-12 06:00:00.000,on_default,1
22083,1,2024-06-12 07:00:00.000,2024-06-12 07:00:00.000,on_default,1
22084,1,2024-06-12 08:00:00.000,2024-06-12 08:00:00.000,on_default,1
22085,1,2024-06-12 09:00:00.000,2024-06-12 09:00:00.000,on_default,1
22086,1,2024-06-12 10:00:00.000,2024-06-12 10:00:00.000,on_default,1
22087,1,2024-06-12 11:00:00.000,2024-06-12 11:00:00.000,on_default,1
22088,1,2024-06-12 12:00:00.000,2024-06-12 12:00:00.000,on_default,1
22089,1,2024-06-12 13:00:00.000,2024-06-12 13:00:00.000,on_default,1
22090,1,2024-06-12 14:00:00.000,2024-06-12 14:00:00.000,on_default,1
22091,1,2024-06-12 15:00:00.000,2024-06-12 15:00:00.000,on_default,1
22092,1,2024-06-12 16:00:00.000,2024-06-12 16:00:00.000,on_default,1
22093,1,2024-06-12 17:00:00.000,2024-06-12 17:00:00.000,on_default,1
22094,1,2024-06-12 18:00:00.000,2024-06-12 18:00:00.000,on_default,1
22095,1,2024-06-12 19:00:00.000,2024-06-12 19:00:00.000,on_default,1
22096,1,2024-06-12 20:00:00.000,2024-06-12 20:00:00.000,on_default,1
22097,1,2024-06-12 21:00:00.000,2024-06-12 21:00:00.000,on_default,1
22098,1,2024-06-12 22:00:00.000,2024-06-12 22:00:00.000,on_default,1
22099,1,2024-06-12 23:00:00.000,2024-06-12 23:00:00.000,on_default,1
22100,1,2024-06-13 00:00:00.000,2024-06-13 00:00:00.000,on_default,1
22101,1,2024-06-13 01:00:00.000,2024-06-13 01:00:00.000,on_default,1
22102,1,2024-06-13 02:00:00.000,2024-06-13 02:00:00.000,on_default,1
22103,1,2024-06-13 03:00:00.000,2024-06-13 03:00:00.000,on_default,1
22104,1,2024-06-13 04:00:00.000,2024-06-13 04:00:00.000,on_default,1
22105,1,2024-06-13 05:00:00.000,2024-06-13 05:00:00.000,on_default,1
22106,1,2024-06-13 06:00:00.000,2024-06-13 06:00:00.000,on_default,1
22107,1,2024-06-13 07:00:00.000,2024-06-13 07:00:00.000,on_default,1
22108,1,2024-06-13 08:00:00.000,2024-06-13 08:00:00.000,on_default,1
22109,1,2024-06-13 09:00:00.000,2024-06-13 09:00:00.000,on_default,1
22110,1,2024-06-13 10:00:00.000,2024-06-13 10:00:00.000,on_default,1
22111,1,2024-06-13 11:00:00.000,2024-06-13 11:00:00.000,on_default,1
22112,1,2024-06-13 12:00:00.000,2024-06-13 12:00:00.000,on_default,1
22113,1,2024-06-13 13:00:00.000,2024-06-13 13:00:00.000,on_default,1
22114,1,2024-06-13 14:00:00.000,2024-06-13 14:00:00.000,on_default,1
22115,1,2024-06-13 15:00:00.000,2024-06-13 15:00:00.000,on_default,1
22116,1,2024-06-13 17:00:00.000,2024-06-13 17:00:00.000,on_default,1
22117,1,2024-06-13 18:00:00.000,2024-06-13 18:00:00.000,on_default,1
22118,1,2024-06-13 19:00:00.000,2024-06-13 19:00:00.000,on_default,1
22119,1,2024-06-13 16:00:00.000,2024-06-13 16:00:00.000,on_default,1
22120,1,2024-06-13 20:00:00.000,2024-06-13 20:00:00.000,on_default,1
22121,1,2024-06-13 21:00:00.000,2024-06-13 21:00:00.000,on_default,1
22122,1,2024-06-13 22:00:00.000,2024-06-13 22:00:00.000,on_default,1
22123,1,2024-06-13 23:00:00.000,2024-06-13 23:00:00.000,on_default,1
22124,1,2024-06-14 00:00:00.000,2024-06-14 00:00:00.000,on_default,1
22125,1,2024-06-14 01:00:00.000,2024-06-14 01:00:00.000,on_default,1
22126,1,2024-06-14 02:00:00.000,2024-06-14 02:00:00.000,on_default,1
22127,1,2024-06-14 03:00:00.000,2024-06-14 03:00:00.000,on_default,1
22128,1,2024-06-14 04:00:00.000,2024-06-14 04:00:00.000,on_default,1
22129,1,2024-06-14 05:00:00.000,2024-06-14 05:00:00.000,on_default,1
22130,1,2024-06-14 06:00:00.000,2024-06-14 06:00:00.000,on_default,1
22131,1,2024-06-14 07:00:00.000,2024-06-14 07:00:00.000,on_default,1
22132,1,2024-06-14 08:00:00.000,2024-06-14 08:00:00.000,on_default,1
22133,1,2024-06-14 09:00:00.000,2024-06-14 09:00:00.000,on_default,1
22134,1,2024-06-14 10:00:00.000,2024-06-14 10:00:00.000,on_default,1
22135,1,2024-06-14 11:00:00.000,2024-06-14 11:00:00.000,on_default,1
22136,1,2024-06-14 12:00:00.000,2024-06-14 12:00:00.000,on_default,1
22137,1,2024-06-14 13:00:00.000,2024-06-14 13:00:00.000,on_default,1
22138,1,2024-06-14 14:00:00.000,2024-06-14 14:00:00.000,on_default,1
22139,1,2024-06-14 15:00:00.000,2024-06-14 15:00:00.000,on_default,1
22140,1,2024-06-14 16:00:00.000,2024-06-14 16:00:00.000,on_default,1
22141,1,2024-06-14 17:00:00.000,2024-06-14 17:00:00.000,on_default,1
22142,1,2024-06-14 18:00:00.000,2024-06-14 18:00:00.000,on_default,1
22143,1,2024-06-14 19:00:00.000,2024-06-14 19:00:00.000,on_default,1
22144,1,2024-06-14 20:00:00.000,2024-06-14 20:00:00.000,on_default,1
22145,1,2024-06-14 21:00:00.000,2024-06-14 21:00:00.000,on_default,1
22146,1,2024-06-14 22:00:00.000,2024-06-14 22:00:00.000,on_default,1
22147,1,2024-06-14 23:00:00.000,2024-06-14 23:00:00.000,on_default,1
22148,1,2024-06-15 00:00:00.000,2024-06-15 00:00:00.000,on_default,1
22149,1,2024-06-15 01:00:00.000,2024-06-15 01:00:00.000,on_default,1
22150,1,2024-06-15 02:00:00.000,2024-06-15 02:00:00.000,on_default,1
22151,1,2024-06-15 03:00:00.000,2024-06-15 03:00:00.000,on_default,1
22152,1,2024-06-15 04:00:00.000,2024-06-15 04:00:00.000,on_default,1
22153,1,2024-06-15 05:00:00.000,2024-06-15 05:00:00.000,on_default,1
22154,1,2024-06-15 06:00:00.000,2024-06-15 06:00:00.000,on_default,1
22155,1,2024-06-15 07:00:00.000,2024-06-15 07:00:00.000,on_default,1
22156,1,2024-06-15 08:00:00.000,2024-06-15 08:00:00.000,on_default,1
22157,1,2024-06-15 09:00:00.000,2024-06-15 09:00:00.000,on_default,1
22158,1,2024-06-15 10:00:00.000,2024-06-15 10:00:00.000,on_default,1
22159,1,2024-06-15 11:00:00.000,2024-06-15 11:00:00.000,on_default,1
22160,1,2024-06-15 12:00:00.000,2024-06-15 12:00:00.000,on_default,1
22161,1,2024-06-15 13:00:00.000,2024-06-15 13:00:00.000,on_default,1
22162,1,2024-06-15 14:00:00.000,2024-06-15 14:00:00.000,on_default,1
22163,1,2024-06-15 15:00:00.000,2024-06-15 15:00:00.000,on_default,1
22164,1,2024-06-15 16:00:00.000,2024-06-15 16:00:00.000,on_default,1
22165,1,2024-06-15 17:00:00.000,2024-06-15 17:00:00.000,on_default,1
22166,1,2024-06-15 18:00:00.000,2024-06-15 18:00:00.000,on_default,1
22167,1,2024-06-15 19:00:00.000,2024-06-15 19:00:00.000,on_default,1
22168,1,2024-06-15 20:00:00.000,2024-06-15 20:00:00.000,on_default,1
22169,1,2024-06-15 21:00:00.000,2024-06-15 21:00:00.000,on_default,1
22170,1,2024-06-15 22:00:00.000,2024-06-15 22:00:00.000,on_default,1
22171,1,2024-06-15 23:00:00.000,2024-06-15 23:00:00.000,on_default,1
22172,1,2024-06-16 00:00:00.000,2024-06-16 00:00:00.000,on_default,1
22173,1,2024-06-16 01:00:00.000,2024-06-16 01:00:00.000,on_default,1
22174,1,2024-06-16 02:00:00.000,2024-06-16 02:00:00.000,on_default,1
22175,1,2024-06-16 03:00:00.000,2024-06-16 03:00:00.000,on_default,1
22176,1,2024-06-16 04:00:00.000,2024-06-16 04:00:00.000,on_default,1
22177,1,2024-06-16 05:00:00.000,2024-06-16 05:00:00.000,on_default,1
22178,1,2024-06-16 06:00:00.000,2024-06-16 06:00:00.000,on_default,1
22179,1,2024-06-16 07:00:00.000,2024-06-16 07:00:00.000,on_default,1
22180,1,2024-06-16 08:00:00.000,2024-06-16 08:00:00.000,on_default,1
22181,1,2024-06-16 09:00:00.000,2024-06-16 09:00:00.000,on_default,1
22182,1,2024-06-16 10:00:00.000,2024-06-16 10:00:00.000,on_default,1
22183,1,2024-06-16 11:00:00.000,2024-06-16 11:00:00.000,on_default,1
22184,1,2024-06-16 12:00:00.000,2024-06-16 12:00:00.000,on_default,1
22185,1,2024-06-16 13:00:00.000,2024-06-16 13:00:00.000,on_default,1
22186,1,2024-06-16 14:00:00.000,2024-06-16 14:00:00.000,on_default,1
22187,1,2024-06-16 15:00:00.000,2024-06-16 15:00:00.000,on_default,1
22188,1,2024-06-16 19:00:00.000,2024-06-16 19:00:00.000,on_default,1
22189,1,2024-06-16 16:00:00.000,2024-06-16 16:00:00.000,on_default,1
22190,1,2024-06-16 17:00:00.000,2024-06-16 17:00:00.000,on_default,1
22191,1,2024-06-16 18:00:00.000,2024-06-16 18:00:00.000,on_default,1
22192,1,2024-06-16 20:00:00.000,2024-06-16 20:00:00.000,on_default,1
22193,1,2024-06-16 21:00:00.000,2024-06-16 21:00:00.000,on_default,1
22194,1,2024-06-16 22:00:00.000,2024-06-16 22:00:00.000,on_default,1
22195,1,2024-06-16 23:00:00.000,2024-06-16 23:00:00.000,on_default,1
22196,1,2024-06-17 00:00:00.000,2024-06-17 00:00:00.000,on_default,1
22197,1,2024-06-17 01:00:00.000,2024-06-17 01:00:00.000,on_default,1
22198,1,2024-06-17 02:00:00.000,2024-06-17 02:00:00.000,on_default,1
22199,1,2024-06-17 03:00:00.000,2024-06-17 03:00:00.000,on_default,1
22200,1,2024-06-17 04:00:00.000,2024-06-17 04:00:00.000,on_default,1
22201,1,2024-06-17 05:00:00.000,2024-06-17 05:00:00.000,on_default,1
22202,1,2024-06-17 06:00:00.000,2024-06-17 06:00:00.000,on_default,1
22203,1,2024-06-17 07:00:00.000,2024-06-17 07:00:00.000,on_default,1
22204,1,2024-06-17 08:00:00.000,2024-06-17 08:00:00.000,on_default,1
22205,1,2024-06-17 09:00:00.000,2024-06-17 09:00:00.000,on_default,1
22206,1,2024-06-17 10:00:00.000,2024-06-17 10:00:00.000,on_default,1
22207,1,2024-06-17 11:00:00.000,2024-06-17 11:00:00.000,on_default,1
22208,1,2024-06-17 12:00:00.000,2024-06-17 12:00:00.000,on_default,1
22209,1,2024-06-17 13:00:00.000,2024-06-17 13:00:00.000,on_default,1
22210,1,2024-06-17 14:00:00.000,2024-06-17 14:00:00.000,on_default,1
22211,1,2024-06-17 15:00:00.000,2024-06-17 15:00:00.000,on_default,1
22212,1,2024-06-17 16:00:00.000,2024-06-17 16:00:00.000,on_default,1
22213,1,2024-06-17 17:00:00.000,2024-06-17 17:00:00.000,on_default,1
22214,1,2024-06-17 18:00:00.000,2024-06-17 18:00:00.000,on_default,1
22215,1,2024-06-17 19:00:00.000,2024-06-17 19:00:00.000,on_default,1
22216,1,2024-06-17 20:00:00.000,2024-06-17 20:00:00.000,on_default,1
22217,1,2024-06-17 21:00:00.000,2024-06-17 21:00:00.000,on_default,1
22218,1,2024-06-17 22:00:00.000,2024-06-17 22:00:00.000,on_default,1
22219,1,2024-06-17 23:00:00.000,2024-06-17 23:00:00.000,on_default,1
