element_id,attribute_id,element_path,element_type,attribute_name,uom,pi_sensors,flag_sip,sip_min_pct,sip_max_pct,formula,default_value,level_depth,parent_path,leaf_element,equipment_category,has_pi_sensor,has_formula,has_default
5f97f3af-736a-e8cf-842a-a2812cfd1b60,c201831c-877d-b93a-d4c2-f058457c3a26,Steam Network 1,System,Ambient Temperature,degC,UN.UO.86XI6024.PV,,,,,,1,,Steam Network 1,network_root,True,False,False
5f97f3af-736a-e8cf-842a-a2812cfd1b60,c97f1af7-3778-628f-eb1a-9df9fe077878,Steam Network 1,System,Relative Humidity,,UN.UO.86XI6025.PV,,,,,,1,,Steam Network 1,network_root,True,False,False
7abdba2f-d4ca-d11f-970f-eab1ae776b30,d6abff65-5c8d-c52d-0e65-9dc18a263a48,Steam Network 1 > VHP Steam HeaderA,VHP Steam Header,Steam Pressure,bar,UN.ETH.17PC7032.PV,,,,,,2,Steam Network 1,VHP Steam HeaderA,header,True,False,False
7abdba2f-d4ca-d11f-970f-eab1ae776b30,0548c854-cadc-9dfc-46b0-b6b0cf9455a8,Steam Network 1 > VHP Steam HeaderA,VHP Steam Header,Steam Temperature,degC,UN.ETH.12TI2107.PV,,,,,,2,Steam Network 1,VHP Steam HeaderA,header,True,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,170e607e-c388-2abe-b570-4984d4864ac0,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Drum Level,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,450c770b-f3f9-3545-6bb4-5cf7b6f5424e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Drum Pressure,bar,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,f3020929-dcdc-c311-cb58-d6b92fdeca38,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Flue Gas CO,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,f3020a80-dcdc-ce6a-494b-59002fdec4ea,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Flue Gas O2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,1c784d2b-a186-5607-a0b8-8e2dbdfe1b2c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas C1,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,1c784d2c-a186-560e-0989-0068bdfe1b22,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas C2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,1c784d2d-a186-5615-7259-72b1bdfe1b38,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas C3,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,ba7531fc-1258-bb1a-720a-2798a82d8ae6,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas Calorific Value,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,13a75cca-d1af-de0a-3f16-cbe4c20882c0,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas CH3OH,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,72915c09-586a-8ebb-84f5-38932afbd2b2,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas CO2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,df9bf6eb-c77b-5ab3-7ec5-445118e0ac58,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas Flow,metric_ton/h,UN.ETH.11FI1029AA.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,True,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,1c784dc7-a186-5b1d-da70-8c8bbdfe16da,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas H2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,7291e93d-5870-111f-92d8-4b632ae1f822,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas iC4,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,7291e93e-5870-1126-0d45-bd342ae1f818,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas iC5,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,b3c76cc5-d9ab-4eeb-6fcb-ded76a6c222e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas Molecular Weight,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,1c784e81-a186-612f-085b-4aafbdfe2fae,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas N2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,7291fc02-5870-cc4a-63e4-70942ae13048,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas nC4,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,7291fc03-5870-cc51-de53-20f32ae13052,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel Gas nC5,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,b60ae772-4b9e-2a1e-5d9b-d35cfd94cd6c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Fuel oil Flow,metric_ton/h,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,a1d2da25-a40a-abd5-b598-37c905d871f0,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Furnace Draft,mmHg,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,d29bf4ae-fc9c-5fee-0ed2-0bc42e07ab40,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Liquid Fuel Component1,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,d29bf4af-fc9c-5ff5-cdb2-1c7b2e07ab5a,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Liquid Fuel Component2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,d29bf4b0-fc9c-5ffc-8c92-2d402e07ab4c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Liquid Fuel Component3,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,False,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,0e80cb28-9c3a-7d7e-6da6-85b092bab656,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Stack Temperature,degC,UN.ETH.11TI1011A.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,True,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,ef2d35d2-0a82-ff84-e48f-ee48e5afca56,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Steam Generation Flow,metric_ton/h,UN.ETH.11FI1031A.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,True,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,03349b94-54b4-6b32-915d-3ee85780f0a6,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Steam Outlet Pressure,bar,UN.ETH.11PI1688A.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,True,False,False
94974ecb-a8ba-1e95-aeca-a6273c2d505e,72c009c5-c1fb-c94d-6495-9d41b33bc088,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerA,VHP Waste Heat Boiler,Steam Outlet Temperature,degC,UN.ETH.11TC1017A.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerA,boiler_whrb,True,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,1ec005dd-89a9-4369-0230-3ea5976946b4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Drum Level,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,9ee7e14c-7687-17e4-32d6-7bb0e860f6a8,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Drum Pressure,bar,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,e1850faa-7fa5-53c8-c29a-5ad09e205c62,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Flue Gas CO,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,e1851101-7fa5-5f21-e81b-90219e204e20,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Flue Gas O2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0afb53ac-444e-e6be-221c-a1a84eb5b512,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas C1,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0afb53ad-444e-e6c5-b34a-d2214eb5b568,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas C2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0afb53ae-444e-e6cc-4479-02a84eb5b562,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas C3,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,bc4e851b-74fd-e9fd-586e-1eafc8b36ce6,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas Calorific Value,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,f5393aa9-b031-9f05-bfe6-1c4d4508a5ac,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas CH3OH,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,546f25a8-df67-792e-335d-2c308b085c86,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas CO2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,3977612c-4a09-3d52-fcf0-9c18737e5c7e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas Flow,metric_ton/h,UN.ETH.11FI1029BA.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,True,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0afb5448-444e-ebd4-9c6f-e3a04eb5bf9c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas H2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,546fb2dc-df6c-fb92-c4e1-b5788b03494e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas iC4,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,546fb2dd-df6c-fb99-f35c-95158b034944,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas iC5,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,ed187d86-1b8b-15ba-8fd9-315cf693683c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas Molecular Weight,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0afb5502-444e-f1e6-e771-41cc4eb5a4e4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas N2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,546fc5a1-df6d-b6bd-3192-5ddd8b02731c,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas nC4,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,546fc5a2-df6d-b6c4-600e-7c088b027366,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel Gas nC5,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,0fe651b3-ce2c-0cbd-9da2-b527c1ca5d0e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Fuel oil Flow,metric_ton/h,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,fbae4466-2698-8e74-7577-9238dd36ca12,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Furnace Draft,mmHg,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,ce9d838d-f2c5-a289-c50b-a0753c582104,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Liquid Fuel Component1,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,ce9d838e-f2c5-a290-5e1f-dbe03c58211e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Liquid Fuel Component2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,ce9d838f-f2c5-a297-f734-17593c582118,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Liquid Fuel Component3,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,False,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,dc2b2ce9-8bbf-3d2d-0221-69f5579411c4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Stack Temperature,degC,UN.ETH.11TI1011B.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,True,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,395ecf13-4f6f-5b43-5da8-f2f976319450,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Steam Generation Flow,metric_ton/h,UN.ETH.11FI1031B.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,True,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,4d6634d5-99a0-c6f1-3c34-7a85d4c6f224,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Steam Outlet Pressure,bar,UN.ETH.11PI1688B.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,True,False,False
94974ecc-a8ba-1e9c-67a7-ec503c2d5050,74995ce4-24a0-f830-8d3e-4ac05039a4d4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerB,VHP Waste Heat Boiler,Steam Outlet Temperature,degC,UN.ETH.11TC1017B.PV,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerB,boiler_whrb,True,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,2671ab3c-4fca-5c14-7bc2-f0b069bbf728,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Drum Level,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,f8c34b8d-f914-fa83-0fbb-5b2701d7b10e,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Drum Pressure,bar,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,d008162b-226d-e47f-8e10-4b55f265f254,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Flue Gas CO,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,d0081782-226d-efd8-5b20-33b0f265f85a,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Flue Gas O2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,f97e5a2d-e717-7775-77b5-21911e692d58,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas C1,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,f97e5a2e-e717-777c-3141-10481e692d52,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas C2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,f97e5a2f-e717-7783-eacc-ff0d1e692dac,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas C3,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,be27d83a-d7a3-18e0-8210-a2c06984c0da,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas Calorific Value,,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,d6cb1888-8eb3-6000-c04b-000058787888,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas CH3OH,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
94974ecd-a8ba-1ea3-2085-32873c2d506e,364cef47-6664-63a1-a8a6-f0a750288ce6,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA > VHP Waste Heat BoilerC,VHP Waste Heat Boiler,Fuel Gas CO2,mol%,,,,,,,4,Steam Network 1 > VHP Steam HeaderA > VHP Steam GeneratorA,VHP Waste Heat BoilerC,boiler_whrb,False,False,False
